Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Weekday,Time Slot,Driver Assigned,Trip Completed?
2690,Airport,NA,No Cars Available,13-07-2016 00:44,NA,0,Wednesday,Late Night,No,No
2695,Airport,NA,No Cars Available,13-07-2016 00:48,NA,0,Wednesday,Late Night,No,No
2693,Airport,NA,No Cars Available,13-07-2016 00:49,NA,0,Wednesday,Late Night,No,No
2696,Airport,NA,No Cars Available,13-07-2016 00:50,NA,0,Wednesday,Late Night,No,No
2694,Airport,NA,No Cars Available,13-07-2016 00:50,NA,0,Wednesday,Late Night,No,No
2698,Airport,NA,No Cars Available,13-07-2016 00:55,NA,0,Wednesday,Late Night,No,No
2697,City,NA,No Cars Available,13-07-2016 00:57,NA,0,Wednesday,Late Night,No,No
2699,Airport,NA,No Cars Available,13-07-2016 00:59,NA,0,Wednesday,Late Night,No,No
2700,City,NA,No Cars Available,13-07-2016 01:03,NA,1,Wednesday,Late Night,No,No
2703,City,NA,No Cars Available,13-07-2016 01:09,NA,1,Wednesday,Late Night,No,No
2705,Airport,NA,No Cars Available,13-07-2016 01:15,NA,1,Wednesday,Late Night,No,No
2706,Airport,NA,No Cars Available,13-07-2016 01:21,NA,1,Wednesday,Late Night,No,No
2710,Airport,NA,No Cars Available,13-07-2016 01:44,NA,1,Wednesday,Late Night,No,No
2711,City,NA,No Cars Available,13-07-2016 01:47,NA,1,Wednesday,Late Night,No,No
2712,Airport,NA,No Cars Available,13-07-2016 01:53,NA,1,Wednesday,Late Night,No,No
2716,City,NA,No Cars Available,13-07-2016 01:56,NA,1,Wednesday,Late Night,No,No
2715,Airport,NA,No Cars Available,13-07-2016 01:58,NA,1,Wednesday,Late Night,No,No
2718,City,NA,No Cars Available,13-07-2016 02:06,NA,2,Wednesday,Late Night,No,No
2720,City,NA,No Cars Available,13-07-2016 02:13,NA,2,Wednesday,Late Night,No,No
2722,Airport,NA,No Cars Available,13-07-2016 02:16,NA,2,Wednesday,Late Night,No,No
2721,Airport,NA,No Cars Available,13-07-2016 02:22,NA,2,Wednesday,Late Night,No,No
2725,Airport,NA,No Cars Available,13-07-2016 02:26,NA,2,Wednesday,Late Night,No,No
2726,City,NA,No Cars Available,13-07-2016 02:27,NA,2,Wednesday,Late Night,No,No
2724,City,NA,No Cars Available,13-07-2016 02:31,NA,2,Wednesday,Late Night,No,No
2734,City,NA,No Cars Available,13-07-2016 02:35,NA,2,Wednesday,Late Night,No,No
2728,City,NA,No Cars Available,13-07-2016 02:35,NA,2,Wednesday,Late Night,No,No
2730,City,NA,No Cars Available,13-07-2016 02:37,NA,2,Wednesday,Late Night,No,No
2727,City,NA,No Cars Available,13-07-2016 02:38,NA,2,Wednesday,Late Night,No,No
2735,Airport,NA,No Cars Available,13-07-2016 02:43,NA,2,Wednesday,Late Night,No,No
2738,City,NA,No Cars Available,13-07-2016 02:48,NA,2,Wednesday,Late Night,No,No
2739,Airport,NA,No Cars Available,13-07-2016 02:55,NA,2,Wednesday,Late Night,No,No
2737,Airport,NA,No Cars Available,13-07-2016 02:56,NA,2,Wednesday,Late Night,No,No
2741,Airport,NA,No Cars Available,13-07-2016 03:10,NA,3,Wednesday,Late Night,No,No
2743,Airport,NA,No Cars Available,13-07-2016 03:12,NA,3,Wednesday,Late Night,No,No
2744,City,NA,No Cars Available,13-07-2016 03:13,NA,3,Wednesday,Late Night,No,No
2745,City,NA,No Cars Available,13-07-2016 03:14,NA,3,Wednesday,Late Night,No,No
2748,Airport,NA,No Cars Available,13-07-2016 03:19,NA,3,Wednesday,Late Night,No,No
2749,Airport,NA,No Cars Available,13-07-2016 03:30,NA,3,Wednesday,Late Night,No,No
2753,City,NA,No Cars Available,13-07-2016 03:33,NA,3,Wednesday,Late Night,No,No
2751,Airport,NA,No Cars Available,13-07-2016 03:33,NA,3,Wednesday,Late Night,No,No
2754,Airport,NA,No Cars Available,13-07-2016 03:35,NA,3,Wednesday,Late Night,No,No
2755,Airport,NA,No Cars Available,13-07-2016 03:37,NA,3,Wednesday,Late Night,No,No
2756,Airport,NA,No Cars Available,13-07-2016 03:41,NA,3,Wednesday,Late Night,No,No
2757,Airport,NA,No Cars Available,13-07-2016 03:44,NA,3,Wednesday,Late Night,No,No
2760,City,NA,No Cars Available,13-07-2016 03:46,NA,3,Wednesday,Late Night,No,No
2763,City,NA,No Cars Available,13-07-2016 03:58,NA,3,Wednesday,Late Night,No,No
2765,Airport,NA,No Cars Available,13-07-2016 04:03,NA,4,Wednesday,Late Night,No,No
2766,City,NA,No Cars Available,13-07-2016 04:11,NA,4,Wednesday,Late Night,No,No
2770,Airport,NA,No Cars Available,13-07-2016 04:22,NA,4,Wednesday,Late Night,No,No
2773,Airport,NA,No Cars Available,13-07-2016 04:32,NA,4,Wednesday,Late Night,No,No
2776,City,NA,No Cars Available,13-07-2016 04:38,NA,4,Wednesday,Late Night,No,No
2772,Airport,NA,No Cars Available,13-07-2016 04:40,NA,4,Wednesday,Late Night,No,No
2775,Airport,NA,No Cars Available,13-07-2016 04:42,NA,4,Wednesday,Late Night,No,No
2783,Airport,NA,No Cars Available,13-07-2016 04:50,NA,4,Wednesday,Late Night,No,No
2790,City,NA,No Cars Available,13-07-2016 04:53,NA,4,Wednesday,Late Night,No,No
2804,City,NA,No Cars Available,13-07-2016 04:58,NA,4,Wednesday,Late Night,No,No
2807,City,NA,No Cars Available,13-07-2016 05:04,NA,5,Wednesday,Early Morning,No,No
2817,City,NA,No Cars Available,13-07-2016 05:04,NA,5,Wednesday,Early Morning,No,No
2812,City,NA,No Cars Available,13-07-2016 05:10,NA,5,Wednesday,Early Morning,No,No
2821,City,NA,No Cars Available,13-07-2016 05:13,NA,5,Wednesday,Early Morning,No,No
2843,City,NA,No Cars Available,13-07-2016 05:27,NA,5,Wednesday,Early Morning,No,No
2838,City,NA,No Cars Available,13-07-2016 05:30,NA,5,Wednesday,Early Morning,No,No
2850,Airport,NA,No Cars Available,13-07-2016 05:37,NA,5,Wednesday,Early Morning,No,No
2870,City,NA,No Cars Available,13-07-2016 05:41,NA,5,Wednesday,Early Morning,No,No
2868,City,NA,No Cars Available,13-07-2016 05:44,NA,5,Wednesday,Early Morning,No,No
2852,City,NA,No Cars Available,13-07-2016 05:44,NA,5,Wednesday,Early Morning,No,No
2874,City,NA,No Cars Available,13-07-2016 05:45,NA,5,Wednesday,Early Morning,No,No
2878,City,NA,No Cars Available,13-07-2016 05:55,NA,5,Wednesday,Early Morning,No,No
2892,City,NA,No Cars Available,13-07-2016 05:55,NA,5,Wednesday,Early Morning,No,No
2882,City,NA,No Cars Available,13-07-2016 05:58,NA,5,Wednesday,Early Morning,No,No
2893,City,NA,No Cars Available,13-07-2016 06:04,NA,6,Wednesday,Early Morning,No,No
2904,City,NA,No Cars Available,13-07-2016 06:07,NA,6,Wednesday,Early Morning,No,No
2915,City,NA,No Cars Available,13-07-2016 06:20,NA,6,Wednesday,Early Morning,No,No
2921,City,NA,No Cars Available,13-07-2016 06:20,NA,6,Wednesday,Early Morning,No,No
2925,City,NA,No Cars Available,13-07-2016 06:21,NA,6,Wednesday,Early Morning,No,No
2930,City,NA,No Cars Available,13-07-2016 06:26,NA,6,Wednesday,Early Morning,No,No
2949,City,NA,No Cars Available,13-07-2016 06:40,NA,6,Wednesday,Early Morning,No,No
2955,City,NA,No Cars Available,13-07-2016 06:41,NA,6,Wednesday,Early Morning,No,No
2954,City,NA,No Cars Available,13-07-2016 06:44,NA,6,Wednesday,Early Morning,No,No
2976,City,NA,No Cars Available,13-07-2016 06:50,NA,6,Wednesday,Early Morning,No,No
2967,City,NA,No Cars Available,13-07-2016 06:52,NA,6,Wednesday,Early Morning,No,No
2972,City,NA,No Cars Available,13-07-2016 06:55,NA,6,Wednesday,Early Morning,No,No
2980,City,NA,No Cars Available,13-07-2016 06:57,NA,6,Wednesday,Early Morning,No,No
2981,City,NA,No Cars Available,13-07-2016 07:03,NA,7,Wednesday,Early Morning,No,No
2984,City,NA,No Cars Available,13-07-2016 07:05,NA,7,Wednesday,Early Morning,No,No
2999,Airport,NA,No Cars Available,13-07-2016 07:10,NA,7,Wednesday,Early Morning,No,No
3003,City,NA,No Cars Available,13-07-2016 07:13,NA,7,Wednesday,Early Morning,No,No
3000,City,NA,No Cars Available,13-07-2016 07:16,NA,7,Wednesday,Early Morning,No,No
3007,City,NA,No Cars Available,13-07-2016 07:21,NA,7,Wednesday,Early Morning,No,No
3002,City,NA,No Cars Available,13-07-2016 07:21,NA,7,Wednesday,Early Morning,No,No
3011,City,NA,No Cars Available,13-07-2016 07:22,NA,7,Wednesday,Early Morning,No,No
3029,City,NA,No Cars Available,13-07-2016 07:36,NA,7,Wednesday,Early Morning,No,No
3047,City,NA,No Cars Available,13-07-2016 07:42,NA,7,Wednesday,Early Morning,No,No
3046,City,NA,No Cars Available,13-07-2016 07:43,NA,7,Wednesday,Early Morning,No,No
3056,City,NA,No Cars Available,13-07-2016 07:48,NA,7,Wednesday,Early Morning,No,No
3058,City,NA,No Cars Available,13-07-2016 07:55,NA,7,Wednesday,Early Morning,No,No
3071,City,NA,No Cars Available,13-07-2016 08:07,NA,8,Wednesday,Early Morning,No,No
3077,City,NA,No Cars Available,13-07-2016 08:12,NA,8,Wednesday,Early Morning,No,No
3078,City,NA,No Cars Available,13-07-2016 08:14,NA,8,Wednesday,Early Morning,No,No
3095,City,NA,No Cars Available,13-07-2016 08:15,NA,8,Wednesday,Early Morning,No,No
3091,City,NA,No Cars Available,13-07-2016 08:16,NA,8,Wednesday,Early Morning,No,No
3087,City,NA,No Cars Available,13-07-2016 08:19,NA,8,Wednesday,Early Morning,No,No
3093,City,NA,No Cars Available,13-07-2016 08:23,NA,8,Wednesday,Early Morning,No,No
3103,City,NA,No Cars Available,13-07-2016 08:23,NA,8,Wednesday,Early Morning,No,No
3102,City,NA,No Cars Available,13-07-2016 08:27,NA,8,Wednesday,Early Morning,No,No
3106,City,NA,No Cars Available,13-07-2016 08:27,NA,8,Wednesday,Early Morning,No,No
3105,City,NA,No Cars Available,13-07-2016 08:29,NA,8,Wednesday,Early Morning,No,No
3128,City,NA,No Cars Available,13-07-2016 08:33,NA,8,Wednesday,Early Morning,No,No
3116,City,NA,No Cars Available,13-07-2016 08:34,NA,8,Wednesday,Early Morning,No,No
3115,City,NA,No Cars Available,13-07-2016 08:37,NA,8,Wednesday,Early Morning,No,No
3121,City,NA,No Cars Available,13-07-2016 08:39,NA,8,Wednesday,Early Morning,No,No
3124,City,NA,No Cars Available,13-07-2016 08:40,NA,8,Wednesday,Early Morning,No,No
3127,City,NA,No Cars Available,13-07-2016 08:41,NA,8,Wednesday,Early Morning,No,No
3133,City,NA,No Cars Available,13-07-2016 08:42,NA,8,Wednesday,Early Morning,No,No
3136,City,NA,No Cars Available,13-07-2016 08:51,NA,8,Wednesday,Early Morning,No,No
3164,City,NA,No Cars Available,13-07-2016 09:05,NA,9,Wednesday,Morning,No,No
3165,City,NA,No Cars Available,13-07-2016 09:09,NA,9,Wednesday,Morning,No,No
3167,City,NA,No Cars Available,13-07-2016 09:10,NA,9,Wednesday,Morning,No,No
3178,City,NA,No Cars Available,13-07-2016 09:20,NA,9,Wednesday,Morning,No,No
3195,City,NA,No Cars Available,13-07-2016 09:34,NA,9,Wednesday,Morning,No,No
3204,City,NA,No Cars Available,13-07-2016 09:37,NA,9,Wednesday,Morning,No,No
3199,City,NA,No Cars Available,13-07-2016 09:41,NA,9,Wednesday,Morning,No,No
3219,City,NA,No Cars Available,13-07-2016 09:45,NA,9,Wednesday,Morning,No,No
3209,City,NA,No Cars Available,13-07-2016 09:52,NA,9,Wednesday,Morning,No,No
3225,City,NA,No Cars Available,13-07-2016 09:59,NA,9,Wednesday,Morning,No,No
3241,City,NA,No Cars Available,13-07-2016 10:04,NA,10,Wednesday,Morning,No,No
3234,City,NA,No Cars Available,13-07-2016 10:05,NA,10,Wednesday,Morning,No,No
3239,City,NA,No Cars Available,13-07-2016 10:05,NA,10,Wednesday,Morning,No,No
3252,City,NA,No Cars Available,13-07-2016 10:07,NA,10,Wednesday,Morning,No,No
3244,City,NA,No Cars Available,13-07-2016 10:09,NA,10,Wednesday,Morning,No,No
3246,City,NA,No Cars Available,13-07-2016 10:11,NA,10,Wednesday,Morning,No,No
3257,City,NA,No Cars Available,13-07-2016 10:12,NA,10,Wednesday,Morning,No,No
3251,City,NA,No Cars Available,13-07-2016 10:12,NA,10,Wednesday,Morning,No,No
3247,City,NA,No Cars Available,13-07-2016 10:13,NA,10,Wednesday,Morning,No,No
3259,City,NA,No Cars Available,13-07-2016 10:16,NA,10,Wednesday,Morning,No,No
3267,City,NA,No Cars Available,13-07-2016 10:25,NA,10,Wednesday,Morning,No,No
3269,Airport,NA,No Cars Available,13-07-2016 10:31,NA,10,Wednesday,Morning,No,No
3272,City,NA,No Cars Available,13-07-2016 10:38,NA,10,Wednesday,Morning,No,No
3278,City,NA,No Cars Available,13-07-2016 10:40,NA,10,Wednesday,Morning,No,No
3279,Airport,NA,No Cars Available,13-07-2016 10:41,NA,10,Wednesday,Morning,No,No
3284,Airport,NA,No Cars Available,13-07-2016 10:49,NA,10,Wednesday,Morning,No,No
3288,City,NA,No Cars Available,13-07-2016 11:03,NA,11,Wednesday,Morning,No,No
3290,City,NA,No Cars Available,13-07-2016 11:14,NA,11,Wednesday,Morning,No,No
3296,City,NA,No Cars Available,13-07-2016 11:39,NA,11,Wednesday,Morning,No,No
3308,City,NA,No Cars Available,13-07-2016 11:58,NA,11,Wednesday,Morning,No,No
3322,City,NA,No Cars Available,13-07-2016 12:21,NA,12,Wednesday,Afternoon,No,No
3325,Airport,NA,No Cars Available,13-07-2016 12:26,NA,12,Wednesday,Afternoon,No,No
3332,City,NA,No Cars Available,13-07-2016 12:34,NA,12,Wednesday,Afternoon,No,No
3331,City,NA,No Cars Available,13-07-2016 12:37,NA,12,Wednesday,Afternoon,No,No
3335,City,NA,No Cars Available,13-07-2016 12:39,NA,12,Wednesday,Afternoon,No,No
3345,Airport,NA,No Cars Available,13-07-2016 13:04,NA,13,Wednesday,Afternoon,No,No
3350,City,NA,No Cars Available,13-07-2016 13:17,NA,13,Wednesday,Afternoon,No,No
3349,Airport,NA,No Cars Available,13-07-2016 13:18,NA,13,Wednesday,Afternoon,No,No
3361,City,NA,No Cars Available,13-07-2016 13:32,NA,13,Wednesday,Afternoon,No,No
3356,Airport,NA,No Cars Available,13-07-2016 13:32,NA,13,Wednesday,Afternoon,No,No
3364,Airport,NA,No Cars Available,13-07-2016 13:41,NA,13,Wednesday,Afternoon,No,No
3368,City,NA,No Cars Available,13-07-2016 13:53,NA,13,Wednesday,Afternoon,No,No
3371,City,NA,No Cars Available,13-07-2016 14:02,NA,14,Wednesday,Afternoon,No,No
3373,City,NA,No Cars Available,13-07-2016 14:06,NA,14,Wednesday,Afternoon,No,No
3374,City,NA,No Cars Available,13-07-2016 14:13,NA,14,Wednesday,Afternoon,No,No
3376,Airport,NA,No Cars Available,13-07-2016 14:18,NA,14,Wednesday,Afternoon,No,No
3386,Airport,NA,No Cars Available,13-07-2016 14:39,NA,14,Wednesday,Afternoon,No,No
3389,City,NA,No Cars Available,13-07-2016 14:39,NA,14,Wednesday,Afternoon,No,No
3390,Airport,NA,No Cars Available,13-07-2016 14:40,NA,14,Wednesday,Afternoon,No,No
3401,City,NA,No Cars Available,13-07-2016 15:11,NA,15,Wednesday,Afternoon,No,No
3402,Airport,NA,No Cars Available,13-07-2016 15:12,NA,15,Wednesday,Afternoon,No,No
3398,City,NA,No Cars Available,13-07-2016 15:12,NA,15,Wednesday,Afternoon,No,No
3406,Airport,NA,No Cars Available,13-07-2016 15:20,NA,15,Wednesday,Afternoon,No,No
3410,Airport,NA,No Cars Available,13-07-2016 15:24,NA,15,Wednesday,Afternoon,No,No
3409,City,NA,No Cars Available,13-07-2016 15:25,NA,15,Wednesday,Afternoon,No,No
3417,City,NA,No Cars Available,13-07-2016 15:41,NA,15,Wednesday,Afternoon,No,No
3426,City,NA,No Cars Available,13-07-2016 15:56,NA,15,Wednesday,Afternoon,No,No
3435,City,NA,No Cars Available,13-07-2016 16:07,NA,16,Wednesday,Afternoon,No,No
3439,City,NA,No Cars Available,13-07-2016 16:19,NA,16,Wednesday,Afternoon,No,No
3442,City,NA,No Cars Available,13-07-2016 16:29,NA,16,Wednesday,Afternoon,No,No
3443,City,NA,No Cars Available,13-07-2016 16:35,NA,16,Wednesday,Afternoon,No,No
3447,City,NA,No Cars Available,13-07-2016 16:42,NA,16,Wednesday,Afternoon,No,No
3463,Airport,NA,No Cars Available,13-07-2016 17:08,NA,17,Wednesday,Evening,No,No
3464,Airport,NA,No Cars Available,13-07-2016 17:11,NA,17,Wednesday,Evening,No,No
3473,Airport,NA,No Cars Available,13-07-2016 17:13,NA,17,Wednesday,Evening,No,No
3470,Airport,NA,No Cars Available,13-07-2016 17:15,NA,17,Wednesday,Evening,No,No
3474,Airport,NA,No Cars Available,13-07-2016 17:18,NA,17,Wednesday,Evening,No,No
3467,Airport,NA,No Cars Available,13-07-2016 17:19,NA,17,Wednesday,Evening,No,No
3481,Airport,NA,No Cars Available,13-07-2016 17:20,NA,17,Wednesday,Evening,No,No
3479,Airport,NA,No Cars Available,13-07-2016 17:20,NA,17,Wednesday,Evening,No,No
3487,Airport,NA,No Cars Available,13-07-2016 17:20,NA,17,Wednesday,Evening,No,No
3476,Airport,NA,No Cars Available,13-07-2016 17:23,NA,17,Wednesday,Evening,No,No
3484,City,NA,No Cars Available,13-07-2016 17:25,NA,17,Wednesday,Evening,No,No
3491,Airport,NA,No Cars Available,13-07-2016 17:27,NA,17,Wednesday,Evening,No,No
3488,Airport,NA,No Cars Available,13-07-2016 17:27,NA,17,Wednesday,Evening,No,No
3490,Airport,NA,No Cars Available,13-07-2016 17:27,NA,17,Wednesday,Evening,No,No
3493,Airport,NA,No Cars Available,13-07-2016 17:28,NA,17,Wednesday,Evening,No,No
3492,Airport,NA,No Cars Available,13-07-2016 17:29,NA,17,Wednesday,Evening,No,No
3480,Airport,NA,No Cars Available,13-07-2016 17:29,NA,17,Wednesday,Evening,No,No
3489,Airport,NA,No Cars Available,13-07-2016 17:31,NA,17,Wednesday,Evening,No,No
3502,Airport,NA,No Cars Available,13-07-2016 17:32,NA,17,Wednesday,Evening,No,No
3494,Airport,NA,No Cars Available,13-07-2016 17:33,NA,17,Wednesday,Evening,No,No
3501,Airport,NA,No Cars Available,13-07-2016 17:36,NA,17,Wednesday,Evening,No,No
3503,Airport,NA,No Cars Available,13-07-2016 17:38,NA,17,Wednesday,Evening,No,No
3509,Airport,NA,No Cars Available,13-07-2016 17:39,NA,17,Wednesday,Evening,No,No
3504,Airport,NA,No Cars Available,13-07-2016 17:41,NA,17,Wednesday,Evening,No,No
3512,Airport,NA,No Cars Available,13-07-2016 17:41,NA,17,Wednesday,Evening,No,No
3519,Airport,NA,No Cars Available,13-07-2016 17:41,NA,17,Wednesday,Evening,No,No
3516,Airport,NA,No Cars Available,13-07-2016 17:41,NA,17,Wednesday,Evening,No,No
3513,Airport,NA,No Cars Available,13-07-2016 17:42,NA,17,Wednesday,Evening,No,No
3515,Airport,NA,No Cars Available,13-07-2016 17:42,NA,17,Wednesday,Evening,No,No
3521,Airport,NA,No Cars Available,13-07-2016 17:45,NA,17,Wednesday,Evening,No,No
3527,Airport,NA,No Cars Available,13-07-2016 17:46,NA,17,Wednesday,Evening,No,No
3526,Airport,NA,No Cars Available,13-07-2016 17:48,NA,17,Wednesday,Evening,No,No
3522,Airport,NA,No Cars Available,13-07-2016 17:49,NA,17,Wednesday,Evening,No,No
3536,Airport,NA,No Cars Available,13-07-2016 17:51,NA,17,Wednesday,Evening,No,No
3534,Airport,NA,No Cars Available,13-07-2016 17:51,NA,17,Wednesday,Evening,No,No
3537,Airport,NA,No Cars Available,13-07-2016 17:55,NA,17,Wednesday,Evening,No,No
3533,Airport,NA,No Cars Available,13-07-2016 17:56,NA,17,Wednesday,Evening,No,No
3535,Airport,NA,No Cars Available,13-07-2016 17:56,NA,17,Wednesday,Evening,No,No
3532,Airport,NA,No Cars Available,13-07-2016 17:57,NA,17,Wednesday,Evening,No,No
3547,Airport,NA,No Cars Available,13-07-2016 17:57,NA,17,Wednesday,Evening,No,No
3531,Airport,NA,No Cars Available,13-07-2016 17:57,NA,17,Wednesday,Evening,No,No
3538,Airport,NA,No Cars Available,13-07-2016 17:58,NA,17,Wednesday,Evening,No,No
3543,Airport,NA,No Cars Available,13-07-2016 17:59,NA,17,Wednesday,Evening,No,No
3539,Airport,NA,No Cars Available,13-07-2016 18:02,NA,18,Wednesday,Evening,No,No
3542,Airport,NA,No Cars Available,13-07-2016 18:05,NA,18,Wednesday,Evening,No,No
3553,Airport,NA,No Cars Available,13-07-2016 18:08,NA,18,Wednesday,Evening,No,No
3562,Airport,NA,No Cars Available,13-07-2016 18:09,NA,18,Wednesday,Evening,No,No
3550,Airport,NA,No Cars Available,13-07-2016 18:10,NA,18,Wednesday,Evening,No,No
3551,Airport,NA,No Cars Available,13-07-2016 18:10,NA,18,Wednesday,Evening,No,No
3557,Airport,NA,No Cars Available,13-07-2016 18:10,NA,18,Wednesday,Evening,No,No
3560,Airport,NA,No Cars Available,13-07-2016 18:10,NA,18,Wednesday,Evening,No,No
3566,Airport,NA,No Cars Available,13-07-2016 18:13,NA,18,Wednesday,Evening,No,No
3567,Airport,NA,No Cars Available,13-07-2016 18:14,NA,18,Wednesday,Evening,No,No
3554,Airport,NA,No Cars Available,13-07-2016 18:14,NA,18,Wednesday,Evening,No,No
3556,Airport,NA,No Cars Available,13-07-2016 18:15,NA,18,Wednesday,Evening,No,No
3563,Airport,NA,No Cars Available,13-07-2016 18:16,NA,18,Wednesday,Evening,No,No
3569,Airport,NA,No Cars Available,13-07-2016 18:19,NA,18,Wednesday,Evening,No,No
3571,Airport,NA,No Cars Available,13-07-2016 18:22,NA,18,Wednesday,Evening,No,No
3574,Airport,NA,No Cars Available,13-07-2016 18:22,NA,18,Wednesday,Evening,No,No
3568,Airport,NA,No Cars Available,13-07-2016 18:22,NA,18,Wednesday,Evening,No,No
3576,Airport,NA,No Cars Available,13-07-2016 18:23,NA,18,Wednesday,Evening,No,No
3570,Airport,NA,No Cars Available,13-07-2016 18:24,NA,18,Wednesday,Evening,No,No
3578,Airport,NA,No Cars Available,13-07-2016 18:26,NA,18,Wednesday,Evening,No,No
3579,Airport,NA,No Cars Available,13-07-2016 18:26,NA,18,Wednesday,Evening,No,No
3582,Airport,NA,No Cars Available,13-07-2016 18:27,NA,18,Wednesday,Evening,No,No
3589,Airport,NA,No Cars Available,13-07-2016 18:27,NA,18,Wednesday,Evening,No,No
3580,Airport,NA,No Cars Available,13-07-2016 18:27,NA,18,Wednesday,Evening,No,No
3575,Airport,NA,No Cars Available,13-07-2016 18:27,NA,18,Wednesday,Evening,No,No
3573,City,NA,No Cars Available,13-07-2016 18:29,NA,18,Wednesday,Evening,No,No
3592,Airport,NA,No Cars Available,13-07-2016 18:29,NA,18,Wednesday,Evening,No,No
3587,Airport,NA,No Cars Available,13-07-2016 18:30,NA,18,Wednesday,Evening,No,No
3586,Airport,NA,No Cars Available,13-07-2016 18:32,NA,18,Wednesday,Evening,No,No
3581,Airport,NA,No Cars Available,13-07-2016 18:32,NA,18,Wednesday,Evening,No,No
3588,Airport,NA,No Cars Available,13-07-2016 18:33,NA,18,Wednesday,Evening,No,No
3591,Airport,NA,No Cars Available,13-07-2016 18:33,NA,18,Wednesday,Evening,No,No
3595,Airport,NA,No Cars Available,13-07-2016 18:35,NA,18,Wednesday,Evening,No,No
3597,Airport,NA,No Cars Available,13-07-2016 18:36,NA,18,Wednesday,Evening,No,No
3599,Airport,NA,No Cars Available,13-07-2016 18:38,NA,18,Wednesday,Evening,No,No
3596,Airport,NA,No Cars Available,13-07-2016 18:39,NA,18,Wednesday,Evening,No,No
3604,Airport,NA,No Cars Available,13-07-2016 18:43,NA,18,Wednesday,Evening,No,No
3603,Airport,NA,No Cars Available,13-07-2016 18:44,NA,18,Wednesday,Evening,No,No
3605,Airport,NA,No Cars Available,13-07-2016 18:44,NA,18,Wednesday,Evening,No,No
3600,Airport,NA,No Cars Available,13-07-2016 18:45,NA,18,Wednesday,Evening,No,No
3607,Airport,NA,No Cars Available,13-07-2016 18:45,NA,18,Wednesday,Evening,No,No
3608,Airport,NA,No Cars Available,13-07-2016 18:47,NA,18,Wednesday,Evening,No,No
3611,Airport,NA,No Cars Available,13-07-2016 18:48,NA,18,Wednesday,Evening,No,No
3609,City,NA,No Cars Available,13-07-2016 18:49,NA,18,Wednesday,Evening,No,No
3610,Airport,NA,No Cars Available,13-07-2016 18:49,NA,18,Wednesday,Evening,No,No
3616,Airport,NA,No Cars Available,13-07-2016 18:49,NA,18,Wednesday,Evening,No,No
3606,Airport,NA,No Cars Available,13-07-2016 18:50,NA,18,Wednesday,Evening,No,No
3614,City,NA,No Cars Available,13-07-2016 18:51,NA,18,Wednesday,Evening,No,No
3618,Airport,NA,No Cars Available,13-07-2016 18:52,NA,18,Wednesday,Evening,No,No
3612,Airport,NA,No Cars Available,13-07-2016 18:53,NA,18,Wednesday,Evening,No,No
3623,Airport,NA,No Cars Available,13-07-2016 18:54,NA,18,Wednesday,Evening,No,No
3619,Airport,NA,No Cars Available,13-07-2016 18:55,NA,18,Wednesday,Evening,No,No
3627,Airport,NA,No Cars Available,13-07-2016 18:57,NA,18,Wednesday,Evening,No,No
3635,Airport,NA,No Cars Available,13-07-2016 18:58,NA,18,Wednesday,Evening,No,No
3629,Airport,NA,No Cars Available,13-07-2016 18:58,NA,18,Wednesday,Evening,No,No
3626,Airport,NA,No Cars Available,13-07-2016 19:00,NA,19,Wednesday,Evening,No,No
3633,City,NA,No Cars Available,13-07-2016 19:00,NA,19,Wednesday,Evening,No,No
3637,Airport,NA,No Cars Available,13-07-2016 19:05,NA,19,Wednesday,Evening,No,No
3639,Airport,NA,No Cars Available,13-07-2016 19:05,NA,19,Wednesday,Evening,No,No
3628,Airport,NA,No Cars Available,13-07-2016 19:06,NA,19,Wednesday,Evening,No,No
3642,Airport,NA,No Cars Available,13-07-2016 19:07,NA,19,Wednesday,Evening,No,No
3636,Airport,NA,No Cars Available,13-07-2016 19:07,NA,19,Wednesday,Evening,No,No
3647,Airport,NA,No Cars Available,13-07-2016 19:09,NA,19,Wednesday,Evening,No,No
3655,Airport,NA,No Cars Available,13-07-2016 19:11,NA,19,Wednesday,Evening,No,No
3643,Airport,NA,No Cars Available,13-07-2016 19:12,NA,19,Wednesday,Evening,No,No
3654,Airport,NA,No Cars Available,13-07-2016 19:15,NA,19,Wednesday,Evening,No,No
3652,Airport,NA,No Cars Available,13-07-2016 19:16,NA,19,Wednesday,Evening,No,No
3650,Airport,NA,No Cars Available,13-07-2016 19:17,NA,19,Wednesday,Evening,No,No
3665,Airport,NA,No Cars Available,13-07-2016 19:21,NA,19,Wednesday,Evening,No,No
3663,Airport,NA,No Cars Available,13-07-2016 19:22,NA,19,Wednesday,Evening,No,No
3664,Airport,NA,No Cars Available,13-07-2016 19:22,NA,19,Wednesday,Evening,No,No
3659,Airport,NA,No Cars Available,13-07-2016 19:24,NA,19,Wednesday,Evening,No,No
3677,Airport,NA,No Cars Available,13-07-2016 19:24,NA,19,Wednesday,Evening,No,No
3670,Airport,NA,No Cars Available,13-07-2016 19:25,NA,19,Wednesday,Evening,No,No
3669,Airport,NA,No Cars Available,13-07-2016 19:25,NA,19,Wednesday,Evening,No,No
3675,Airport,NA,No Cars Available,13-07-2016 19:25,NA,19,Wednesday,Evening,No,No
3682,Airport,NA,No Cars Available,13-07-2016 19:31,NA,19,Wednesday,Evening,No,No
